bank_id,systemic_risk_label,log_systemic_risk_label
0,1,0.6931471805599453
1,1,0.6931471805599453
2,1,0.6931471805599453
3,1,0.6931471805599453
4,1,0.6931471805599453
5,1,0.6931471805599453
6,1,0.6931471805599453
7,1,0.6931471805599453
8,1,0.6931471805599453
9,1,0.6931471805599453
10,1,0.6931471805599453
11,1,0.6931471805599453
12,1,0.6931471805599453
13,1,0.6931471805599453
14,1,0.6931471805599453
15,1,0.6931471805599453
16,1,0.6931471805599453
17,2,1.0986122886681098
18,2,1.0986122886681098
19,1,0.6931471805599453
20,1,0.6931471805599453
21,1,0.6931471805599453
22,1,0.6931471805599453
23,1,0.6931471805599453
24,1,0.6931471805599453
25,1,0.6931471805599453
26,1,0.6931471805599453
27,1,0.6931471805599453
28,1,0.6931471805599453
29,2,1.0986122886681098
30,6,1.9459101490553132
31,1,0.6931471805599453
32,1,0.6931471805599453
33,1,0.6931471805599453
34,2,1.0986122886681098
35,1,0.6931471805599453
36,1,0.6931471805599453
37,1,0.6931471805599453
38,1,0.6931471805599453
39,1,0.6931471805599453
40,1,0.6931471805599453
41,1,0.6931471805599453
42,1,0.6931471805599453
43,1,0.6931471805599453
44,1,0.6931471805599453
45,1,0.6931471805599453
46,1,0.6931471805599453
47,1,0.6931471805599453
48,1,0.6931471805599453
49,1,0.6931471805599453
50,1,0.6931471805599453
51,1,0.6931471805599453
52,1,0.6931471805599453
53,1,0.6931471805599453
54,1,0.6931471805599453
55,1,0.6931471805599453
56,1,0.6931471805599453
57,1,0.6931471805599453
58,1,0.6931471805599453
59,1,0.6931471805599453
60,1,0.6931471805599453
61,1,0.6931471805599453
62,1,0.6931471805599453
63,1,0.6931471805599453
64,1,0.6931471805599453
65,1,0.6931471805599453
66,1,0.6931471805599453
67,1,0.6931471805599453
68,1,0.6931471805599453
69,1,0.6931471805599453
70,1,0.6931471805599453
71,1,0.6931471805599453
72,1,0.6931471805599453
73,1,0.6931471805599453
74,1,0.6931471805599453
75,1,0.6931471805599453
76,3,1.3862943611198906
77,1,0.6931471805599453
78,1,0.6931471805599453
79,1,0.6931471805599453
80,1,0.6931471805599453
81,2,1.0986122886681098
82,2,1.0986122886681098
83,2,1.0986122886681098
84,1,0.6931471805599453
85,1,0.6931471805599453
86,1,0.6931471805599453
87,1,0.6931471805599453
88,1,0.6931471805599453
89,1,0.6931471805599453
90,1,0.6931471805599453
91,1,0.6931471805599453
92,1,0.6931471805599453
93,1,0.6931471805599453
94,1,0.6931471805599453
95,1,0.6931471805599453
96,1,0.6931471805599453
97,1,0.6931471805599453
98,1,0.6931471805599453
99,1,0.6931471805599453
100,1,0.6931471805599453
101,1,0.6931471805599453
102,1,0.6931471805599453
103,1,0.6931471805599453
104,1,0.6931471805599453
105,1,0.6931471805599453
106,2,1.0986122886681098
107,1,0.6931471805599453
108,1,0.6931471805599453
109,1,0.6931471805599453
110,1,0.6931471805599453
111,1,0.6931471805599453
112,1,0.6931471805599453
113,1,0.6931471805599453
114,1,0.6931471805599453
115,1,0.6931471805599453
116,1,0.6931471805599453
117,1,0.6931471805599453
118,1,0.6931471805599453
119,1,0.6931471805599453
120,1,0.6931471805599453
121,1,0.6931471805599453
122,1,0.6931471805599453
123,1,0.6931471805599453
124,1,0.6931471805599453
